robot,t,center_distance,inflated_clearance,active_flag
robot1,1783864844.5775778,0.5828024323430345,0.3328024323430345,0.0
robot1,1783864845.0723774,0.5755930519924457,0.3255930519924457,0.0
robot1,1783864845.5600507,0.5668008832648215,0.3168008832648215,0.0
robot1,1783864846.0574293,0.5562821802280585,0.30628218022805853,0.0
robot1,1783864846.5540287,0.5440110341814203,0.29401103418142027,0.0
robot1,1783864847.0428622,0.5338325376780945,0.28383253767809447,0.0
robot1,1783864847.5176964,0.526817938306359,0.27681793830635903,0.0
robot1,1783864848.1318364,0.5182244478985909,0.2682244478985909,0.0
robot1,1783864848.609765,0.5148929897119568,0.26489298971195685,0.0
robot1,1783864849.1047592,0.5147023905924604,0.26470239059246037,0.0
robot1,1783864849.610005,0.5136536672944705,0.2636536672944705,0.0
robot1,1783864850.0845194,0.5090350858600303,0.2590350858600303,0.0
robot1,1783864850.5951183,0.5068884521738455,0.2568884521738455,0.0
robot1,1783864851.09102,0.5073622884824099,0.25736228848240994,0.0
robot1,1783864851.583426,0.5073622884824099,0.25736228848240994,0.0
robot1,1783864852.0760744,0.5073622884824099,0.25736228848240994,0.0
robot1,1783864852.5699859,0.508824114395891,0.25882411439589104,0.0
robot1,1783864853.0817084,0.5253002959500367,0.2753002959500367,0.0
robot1,1783864853.6212602,0.5425363141901609,0.2925363141901609,0.0
robot1,1783864854.1357718,0.5507914131220367,0.3007914131220367,0.0
robot1,1783864854.735912,0.5507914131220367,0.3007914131220367,0.0
robot1,1783864855.2073097,0.5512999916396967,0.3012999916396967,0.0
robot1,1783864855.8565419,0.5512999916396967,0.3012999916396967,0.0
robot1,1783864856.3773024,0.5512999916396967,0.3012999916396967,0.0
robot1,1783864856.8935196,0.5512999916396967,0.3012999916396967,0.0
robot1,1783864857.3819466,0.5512999916396967,0.3012999916396967,0.0
robot1,1783864857.8759208,0.5512999916396967,0.3012999916396967,0.0
robot1,1783864858.3670166,0.5521463931954674,0.30214639319546743,0.0
robot1,1783864858.8666797,0.5609683337028573,0.31096833370285726,0.0
robot1,1783864859.3548696,0.5746239296692106,0.3246239296692106,0.0
robot1,1783864859.8851287,0.5875596109113722,0.3375596109113722,0.0
robot1,1783864860.4003134,0.595537023197425,0.34553702319742496,0.0
robot1,1783864860.893672,0.5953165619324565,0.3453165619324565,0.0
robot1,1783864861.4865472,0.5953165619324565,0.3453165619324565,0.0
robot1,1783864861.956666,0.5956792649909333,0.34567926499093327,0.0
robot1,1783864862.4735944,0.5962355269759158,0.34623552697591575,0.0
robot1,1783864863.0048583,0.5963736378056024,0.3463736378056024,0.0
robot1,1783864863.4947035,0.5963736378056024,0.3463736378056024,0.0
robot1,1783864864.0064957,0.5963736378056024,0.3463736378056024,0.0
robot1,1783864864.5032225,0.5963736378056024,0.3463736378056024,0.0
robot1,1783864864.9961555,0.5976896431744431,0.34768964317444306,0.0
robot1,1783864865.516554,0.6069881690261537,0.3569881690261537,0.0
robot1,1783864866.012628,0.6166641054554461,0.36666410545544614,0.0
robot1,1783864866.5049524,0.623651872877684,0.373651872877684,0.0
robot2,1783864749.762523,1.03,0.78,0.0
robot2,1783864750.406112,1.03,0.78,0.0
robot2,1783864750.9274948,1.03,0.78,0.0
robot2,1783864751.4205313,1.03,0.78,0.0
robot2,1783864751.890744,1.03,0.78,0.0
robot2,1783864752.3846912,1.03,0.78,0.0
robot2,1783864752.9254396,1.0301498553669233,0.7801498553669233,0.0
robot2,1783864753.5405805,1.0301498553669233,0.7801498553669233,0.0
robot2,1783864754.0393565,1.0301498553669233,0.7801498553669233,0.0
robot2,1783864754.5342145,1.0301498553669233,0.7801498553669233,0.0
robot2,1783864755.0294304,1.0301498553669233,0.7801498553669233,0.0
robot2,1783864755.5322983,1.0301498553669233,0.7801498553669233,0.0
robot2,1783864756.0283618,1.0301498553669233,0.7801498553669233,0.0
robot2,1783864756.542616,1.0301498553669233,0.7801498553669233,0.0
robot2,1783864757.0370166,1.0301498553669233,0.7801498553669233,0.0
robot2,1783864757.5086608,1.0331025374363272,0.7831025374363272,0.0
robot2,1783864758.0226543,1.0425159094823788,0.7925159094823788,0.0
robot2,1783864758.5106387,1.054716242338378,0.804716242338378,0.0
robot2,1783864759.009615,1.054716242338378,0.804716242338378,0.0
robot2,1783864759.5155976,1.054716242338378,0.804716242338378,0.0
robot2,1783864760.1196833,1.054716242338378,0.804716242338378,0.0
robot2,1783864760.6125786,1.054716242338378,0.804716242338378,0.0
robot2,1783864761.1058612,1.054716242338378,0.804716242338378,0.0
robot2,1783864761.582248,1.054716242338378,0.804716242338378,0.0
robot2,1783864762.0771713,1.0549167035732134,0.8049167035732134,0.0
robot2,1783864762.604052,1.055655425281474,0.805655425281474,0.0
robot2,1783864763.0722709,1.0586816731039295,0.8086816731039295,0.0
robot2,1783864763.5721192,1.061801716643068,0.811801716643068,0.0
robot2,1783864764.0852242,1.061881700762447,0.811881700762447,0.0
robot2,1783864764.5966787,1.0642736759654012,0.8142736759654012,0.0
robot2,1783864765.1065588,1.0642736759654012,0.8142736759654012,0.0
robot2,1783864765.6022003,1.0642736759654012,0.8142736759654012,0.0
robot2,1783864766.0786462,1.0644856929868387,0.8144856929868387,0.0
robot2,1783864766.5726614,1.0645643253496644,0.8145643253496644,0.0
robot2,1783864767.1644049,1.064677910761122,0.814677910761122,0.0
robot2,1783864767.637566,1.0660308083650865,0.8160308083650865,0.0
robot2,1783864768.1052575,1.0660308083650865,0.8160308083650865,0.0
robot2,1783864768.6025903,1.0660308083650865,0.8160308083650865,0.0
robot2,1783864769.1196535,1.0660308083650865,0.8160308083650865,0.0
robot2,1783864769.607345,1.0660308083650865,0.8160308083650865,0.0
robot2,1783864770.1274178,1.0660308083650865,0.8160308083650865,0.0
robot2,1783864770.63783,1.0660308083650865,0.8160308083650865,0.0
robot2,1783864771.1305928,1.0660308083650865,0.8160308083650865,0.0
robot2,1783864771.6054094,1.0660308083650865,0.8160308083650865,0.0
robot2,1783864772.0992916,1.0660308083650865,0.8160308083650865,0.0
robot2,1783864772.5696309,1.0660308083650865,0.8160308083650865,0.0
robot2,1783864773.066603,1.0660054907461582,0.8160054907461582,0.0
robot2,1783864773.6772852,1.0707111649132273,0.8207111649132273,0.0
robot2,1783864774.18239,1.0739138902763814,0.8239138902763814,0.0
robot2,1783864774.678256,1.0739138902763814,0.8239138902763814,0.0
robot2,1783864775.1946876,1.0739138902763814,0.8239138902763814,0.0
robot2,1783864775.6628003,1.0739138902763814,0.8239138902763814,0.0
robot2,1783864776.1380494,1.0739138902763814,0.8239138902763814,0.0
robot2,1783864776.6479814,1.0739138902763814,0.8239138902763814,0.0
robot2,1783864777.1591725,1.0745176757702959,0.8245176757702959,0.0
robot2,1783864777.6614852,1.0745176757702959,0.8245176757702959,0.0
robot2,1783864778.1648333,1.0745176757702959,0.8245176757702959,0.0
robot2,1783864778.6469676,1.0745176757702959,0.8245176757702959,0.0
robot2,1783864779.1199448,1.0743159315475144,0.8243159315475144,0.0
robot2,1783864779.6441727,1.0743159315475144,0.8243159315475144,0.0
robot2,1783864780.2606075,1.0747271549977875,0.8247271549977875,0.0
robot2,1783864780.7489097,1.074795872400495,0.8247958724004949,0.0
