t,robot1_x,robot1_y,robot2_x,robot2_y,distance,distance_minus_d_safe
1783819706.0992205,1.5477209282974829,-0.4056511519285803,0.7122822741568507,0.1918709251069054,1.0271272449784943,0.37712724497849426
1783819706.0993376,1.5477209282974829,-0.4056511519285803,0.7131100299741475,0.18795399971549587,1.024178904126848,0.37417890412684807
1783819706.1001198,1.5477209282974829,-0.4056511519285803,0.7131100299741475,0.18795399971549587,1.024178904126848,0.37417890412684807
1783819706.1009433,1.5477209282974829,-0.4056511519285803,0.7131100299741475,0.18795399971549587,1.024178904126848,0.37417890412684807
1783819706.1009662,1.5477209282974829,-0.4056511519285803,0.7131100299741475,0.18795399971549587,1.024178904126848,0.37417890412684807
1783819706.1010153,1.5477209282974829,-0.4056511519285803,0.7131100299741475,0.18795399971549587,1.024178904126848,0.37417890412684807
1783819706.1017537,1.5477209282974829,-0.4056511519285803,0.7131100299741475,0.18795399971549587,1.024178904126848,0.37417890412684807
1783819706.2599964,1.5477209282974829,-0.4056511519285803,0.7131100299741475,0.18795399971549587,1.024178904126848,0.37417890412684807
1783819706.2600775,1.5477209282974829,-0.4056511519285803,0.7131100299741475,0.18795399971549587,1.024178904126848,0.37417890412684807
1783819706.2600813,1.5477209282974829,-0.4056511519285803,0.7131100299741475,0.18795399971549587,1.024178904126848,0.37417890412684807
1783819706.260951,1.5477209282974829,-0.4056511519285803,0.7131100299741475,0.18795399971549587,1.024178904126848,0.37417890412684807
1783819706.2996445,1.5477209282974829,-0.4056511519285803,0.7131100299741475,0.18795399971549587,1.024178904126848,0.37417890412684807
1783819706.2997415,1.54680158813891,-0.4017642924770021,0.7131100299741475,0.18795399971549587,1.0211803358377138,0.3711803358377138
1783819706.2997475,1.54680158813891,-0.4017642924770021,0.7131100299741475,0.18795399971549587,1.0211803358377138,0.3711803358377138
1783819706.2997532,1.54680158813891,-0.4017642924770021,0.7140293703775364,0.18406714032182314,1.0181886044983617,0.36818860449836166
1783819706.2997587,1.54680158813891,-0.4017642924770021,0.7140293703775364,0.18406714032182314,1.0181886044983617,0.36818860449836166
1783819706.299764,1.54680158813891,-0.4017642924770021,0.7140293703775364,0.18406714032182314,1.0181886044983617,0.36818860449836166
1783819706.2997687,1.54680158813891,-0.4017642924770021,0.7140293703775364,0.18406714032182314,1.0181886044983617,0.36818860449836166
1783819706.4202442,1.54680158813891,-0.4017642924770021,0.7140293703775364,0.18406714032182314,1.0181886044983617,0.36818860449836166
1783819706.4220111,1.54680158813891,-0.4017642924770021,0.7140293703775364,0.18406714032182314,1.0181886044983617,0.36818860449836166
1783819706.422022,1.54680158813891,-0.4017642924770021,0.7140293703775364,0.18406714032182314,1.0181886044983617,0.36818860449836166
1783819706.4220254,1.54680158813891,-0.4017642924770021,0.7140293703775364,0.18406714032182314,1.0181886044983617,0.36818860449836166
1783819706.4994006,1.54680158813891,-0.4017642924770021,0.7140293703775364,0.18406714032182314,1.0181886044983617,0.36818860449836166
1783819706.4994202,1.5457879231851916,-0.3978953093611198,0.7140293703775364,0.18406714032182314,1.0151367311892803,0.36513673118928025
1783819706.4994223,1.5457879231851916,-0.3978953093611198,0.7140293703775364,0.18406714032182314,1.0151367311892803,0.36513673118928025
1783819706.4994245,1.5457879231851916,-0.3978953093611198,0.7150430355749454,0.18019815726978727,1.0120914605172302,0.3620914605172302
1783819706.4994266,1.5457879231851916,-0.3978953093611198,0.7150430355749454,0.18019815726978727,1.0120914605172302,0.3620914605172302
1783819706.499429,1.5457879231851916,-0.3978953093611198,0.7150430355749454,0.18019815726978727,1.0120914605172302,0.3620914605172302
1783819706.4994316,1.5457879231851916,-0.3978953093611198,0.7150430355749454,0.18019815726978727,1.0120914605172302,0.3620914605172302
1783819706.5980728,1.5457879231851916,-0.3978953093611198,0.7150430355749454,0.18019815726978727,1.0120914605172302,0.3620914605172302
1783819706.5980856,1.5457879231851916,-0.3978953093611198,0.7150430355749454,0.18019815726978727,1.0120914605172302,0.3620914605172302
1783819706.5980887,1.5457879231851916,-0.3978953093611198,0.7150430355749454,0.18019815726978727,1.0120914605172302,0.3620914605172302
1783819706.5980916,1.5457879231851916,-0.3978953093611198,0.7150430355749454,0.18019815726978727,1.0120914605172302,0.3620914605172302
1783819706.699027,1.5446809378342072,-0.39404919319361714,0.7150430355749454,0.18019815726978727,1.0089891319431485,0.3589891319431485
1783819706.6990426,1.5446809378342072,-0.39404919319361714,0.7161500211681797,0.17635204117200876,1.0058931593550469,0.35589315935504684
