robot,t,center_distance,inflated_clearance,active_flag
robot1,1783819720.100874,0.5667742399319484,0.3167742399319484,0.0
robot1,1783819720.2998533,0.568077836555413,0.318077836555413,0.0
robot1,1783819720.4999003,0.5693648031772004,0.3193648031772004,0.0
robot1,1783819720.7011456,0.5706358807149741,0.32063588071497406,0.0
robot1,1783819720.899281,0.5718841254956507,0.3218841254956507,0.0
robot1,1783819721.1000755,0.5731121421430726,0.3231121421430726,0.0
robot1,1783819721.2998958,0.5743110149678902,0.32431101496789017,0.0
robot1,1783819721.4995904,0.5754835710365321,0.32548357103653214,0.0
robot1,1783819721.7011054,0.5766223157979841,0.32662231579798406,0.0
robot1,1783819721.900351,0.5777253556978588,0.32772535569785877,0.0
robot1,1783819722.099844,0.5787890856920919,0.32878908569209186,0.0
robot1,1783819722.3019013,0.5797834765309589,0.32978347653095885,0.0
robot1,1783819722.5001698,0.58060183289161,0.33060183289161005,0.0
robot1,1783819722.6999671,0.5812471506881425,0.3312471506881425,0.0
robot1,1783819722.9023125,0.5817535844790998,0.33175358447909975,0.0
robot1,1783819723.1015792,0.5821284185771644,0.33212841857716435,0.0
robot1,1783819723.2993329,0.5824019140784434,0.33240191407844344,0.0
robot1,1783819723.499481,0.5825983366845415,0.33259833668454153,0.0
robot1,1783819723.703806,0.5827288093429887,0.33272880934298865,0.0
robot1,1783819723.9003975,0.582787483645627,0.33278748364562705,0.0
robot1,1783819724.1009133,0.582787483645627,0.33278748364562705,0.0
robot1,1783819724.3010383,0.582787483645627,0.33278748364562705,0.0
robot1,1783819724.5001292,0.582787483645627,0.33278748364562705,0.0
robot1,1783819724.699488,0.582787483645627,0.33278748364562705,0.0
robot1,1783819724.9019995,0.582787483645627,0.33278748364562705,0.0
robot1,1783819725.1021602,0.582787483645627,0.33278748364562705,0.0
robot1,1783819725.300038,0.582787483645627,0.33278748364562705,0.0
robot1,1783819725.5007565,0.582787483645627,0.33278748364562705,0.0
robot1,1783819725.700653,0.582787483645627,0.33278748364562705,0.0
robot1,1783819725.89999,0.582787483645627,0.33278748364562705,0.0
robot1,1783819726.1025283,0.582787483645627,0.33278748364562705,0.0
robot1,1783819726.301485,0.582787483645627,0.33278748364562705,0.0
robot1,1783819726.4994154,0.582787483645627,0.33278748364562705,0.0
robot1,1783819726.7020946,0.582787483645627,0.33278748364562705,0.0
robot1,1783819726.9008474,0.582787483645627,0.33278748364562705,0.0
robot1,1783819727.1018686,0.582787483645627,0.33278748364562705,0.0
robot1,1783819727.3024273,0.582787483645627,0.33278748364562705,0.0
robot1,1783819727.5018618,0.582787483645627,0.33278748364562705,0.0
robot1,1783819727.69955,0.582787483645627,0.33278748364562705,0.0
robot1,1783819727.9031196,0.582787483645627,0.33278748364562705,0.0
robot1,1783819728.102196,0.582787483645627,0.33278748364562705,0.0
robot1,1783819728.3019793,0.582787483645627,0.33278748364562705,0.0
robot1,1783819728.501167,0.582787483645627,0.33278748364562705,0.0
robot1,1783819728.7008276,0.582787483645627,0.33278748364562705,0.0
robot1,1783819728.9005916,0.582787483645627,0.33278748364562705,0.0
robot1,1783819729.1001983,0.582787483645627,0.33278748364562705,0.0
robot1,1783819729.3014424,0.582787483645627,0.33278748364562705,0.0
robot1,1783819729.5012934,0.582787483645627,0.33278748364562705,0.0
robot1,1783819729.7012591,0.582787483645627,0.33278748364562705,0.0
robot1,1783819729.8995266,0.582787483645627,0.33278748364562705,0.0
robot1,1783819730.0990474,0.582787483645627,0.33278748364562705,0.0
robot1,1783819730.3001688,0.582787483645627,0.33278748364562705,0.0
robot1,1783819730.5001957,0.582787483645627,0.33278748364562705,0.0
robot1,1783819730.6991932,0.5820848380669125,0.33208483806691247,0.0
robot1,1783819730.9006865,0.5806116054321174,0.33061160543211743,0.0
robot1,1783819731.1004832,0.5790300805995995,0.3290300805995995,0.0
robot1,1783819731.3001242,0.5773149720017586,0.32731497200175863,0.0
robot1,1783819731.4997246,0.5754802890096836,0.3254802890096836,0.0
robot1,1783819731.6997542,0.5735208018674299,0.32352080186742993,0.0
robot1,1783819731.8999012,0.571430752537221,0.321430752537221,0.0
robot1,1783819732.0994024,0.569226700828605,0.31922670082860505,0.0
robot1,1783819732.3000634,0.5668817352309671,0.3168817352309671,0.0
robot1,1783819732.4991882,0.5644072309240767,0.31440723092407674,0.0
robot1,1783819732.7007463,0.5617994407114716,0.3117994407114716,0.0
robot1,1783819732.9026299,0.5590954907527887,0.30909549075278875,0.0
robot1,1783819733.099904,0.5562461519661629,0.3062461519661629,0.0
robot1,1783819733.3020475,0.5532683495719236,0.3032683495719236,0.0
robot1,1783819733.5014534,0.5501546809722866,0.3001546809722866,0.0
robot1,1783819733.7020116,0.546916974651263,0.296916974651263,0.0
robot1,1783819733.901703,0.5435451653737392,0.2935451653737392,0.0
robot1,1783819734.1002855,0.5400715376464408,0.2900715376464408,0.0
robot1,1783819734.3012836,0.5365166001523163,0.2865166001523163,0.0
robot1,1783819734.5010169,0.5329300865778638,0.2829300865778638,0.0
robot1,1783819734.6999438,0.52930803926331,0.27930803926331005,0.0
robot1,1783819734.9003727,0.5256505817037841,0.2756505817037841,0.0
robot1,1783819735.0994267,0.5219469209898066,0.27194692098980655,0.0
robot1,1783819735.299709,0.518230778841493,0.26823077884149304,0.0
robot1,1783819735.5006828,0.514473339418767,0.26447333941876705,0.0
robot1,1783819735.7019074,0.510687817804784,0.260687817804784,0.0
robot1,1783819735.9002857,0.5068842241913615,0.2568842241913615,0.0
robot1,1783819736.0995638,0.5030458513153697,0.2530458513153697,0.0
robot1,1783819736.3005912,0.49918843539566565,0.24918843539566565,0.0
robot1,1783819736.499655,0.4953051156409251,0.2453051156409251,0.0
robot1,1783819736.6999927,0.49140926885559877,0.24140926885559877,0.0
robot1,1783819736.9001431,0.4874826339165256,0.23748263391652558,0.0
robot1,1783819737.1007755,0.4835504260638431,0.23355042606384308,0.0
robot1,1783819737.3001914,0.47959912942152333,0.22959912942152333,0.0
robot1,1783819737.500069,0.47562570080758787,0.22562570080758787,0.0
robot1,1783819737.7002413,0.4716512835313028,0.2216512835313028,0.0
robot1,1783819737.8995917,0.4676640637815325,0.21766406378153252,0.0
robot1,1783819738.0994904,0.4636732697769443,0.21367326977694429,0.0
robot1,1783819738.300597,0.4596761375083759,0.20967613750837588,0.0
robot1,1783819738.499971,0.45567595055154947,0.20567595055154947,0.0
robot1,1783819738.6997223,0.4516806430841804,0.20168064308418038,0.0
robot1,1783819738.8998575,0.44767874078701086,0.19767874078701086,0.0
robot1,1783819739.0995193,0.44368661415752386,0.19368661415752386,0.0
robot1,1783819739.3002622,0.43969883266965165,0.18969883266965165,0.0
robot1,1783819739.5012887,0.43572494023206404,0.18572494023206404,0.0
robot1,1783819739.699313,0.43176335289502754,0.18176335289502754,0.0
robot1,1783819739.9005964,0.42780879432281593,0.17780879432281593,0.0
robot1,1783819740.0994945,0.4238753048247148,0.1738753048247148,0.0
robot1,1783819740.3001125,0.41995942022291183,0.16995942022291183,0.0
robot1,1783819740.4996371,0.41605789315053354,0.16605789315053354,0.0
robot1,1783819740.699254,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819740.8993528,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819741.0998297,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819741.2991707,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819741.4995406,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819741.6992798,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819741.9005911,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819742.1004212,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819742.30234,0.41294681761434027,0.16294681761434027,0.0
